10320,2013/11/01,43
10320,2013/11/02,53
10320,2013/11/03,49
10320,2013/11/04,33
10320,2013/11/05,37
10320,2013/11/06,36
10320,2013/11/07,61
10320,2013/11/08,65
10320,2013/11/09,49
10320,2013/11/10,29
10320,2013/11/11,20
10320,2013/11/12,37
10320,2013/11/13,63
10320,2013/11/14,42
10320,2013/11/15,16
10320,2013/11/16,33
10320,2013/11/17,30
10320,2013/11/18,41
10320,2013/11/19,26
10320,2013/11/20,22
10320,2013/11/21,16
10320,2013/11/22,20
10320,2013/11/23,25
10320,2013/11/24,29
10320,2013/11/25,34
10320,2013/11/26,24
10320,2013/11/27,41
10320,2013/11/28,45
10320,2013/11/29,73
10320,2013/11/30,59
10320,2013/12/01,53
10320,2013/12/02,60
10320,2013/12/03,72
10320,2013/12/04,72
10320,2013/12/05,107
10320,2013/12/07,78
10320,2013/12/09,82
10320,2013/12/10,122
10320,2013/12/11,108
10320,2013/12/12,104
10320,2013/12/13,94
10320,2013/12/14,75
10320,2013/12/15,102
10320,2013/12/16,105
10320,2013/12/17,97
10320,2013/12/18,156
10320,2013/12/19,66
10320,2013/12/20,36
10320,2013/12/21,58
10320,2013/12/22,61
10320,2013/12/23,68
10320,2013/12/24,39
10320,2013/12/25,28
10320,2013/12/26,9
10320,2013/12/27,40
10320,2013/12/28,42
10320,2013/12/29,24
10320,2013/12/30,34
10320,2013/12/31,41
