10283,2013/11/01,34
10283,2013/11/02,38
10283,2013/11/03,32
10283,2013/11/04,22
10283,2013/11/05,31
10283,2013/11/06,25
10283,2013/11/07,44
10283,2013/11/08,42
10283,2013/11/09,32
10283,2013/11/10,12
10283,2013/11/11,14
10283,2013/11/12,23
10283,2013/11/13,50
10283,2013/11/14,32
10283,2013/11/15,9
10283,2013/11/16,24
10283,2013/11/17,26
10283,2013/11/18,35
10283,2013/11/19,19
10283,2013/11/20,16
10283,2013/11/21,11
10283,2013/11/22,12
10283,2013/11/23,19
10283,2013/11/24,24
10283,2013/11/25,32
10283,2013/11/26,21
10283,2013/11/27,38
10283,2013/11/28,33
10283,2013/11/29,63
10283,2013/11/30,57
10283,2013/12/01,49
10283,2013/12/02,50
10283,2013/12/03,61
10283,2013/12/04,61
10283,2013/12/05,94
10283,2013/12/06,39
10283,2013/12/07,66
10283,2013/12/08,81
10283,2013/12/09,71
10283,2013/12/10,92
10283,2013/12/11,85
10283,2013/12/12,82
10283,2013/12/13,76
10283,2013/12/14,63
10283,2013/12/15,98
10283,2013/12/16,91
10283,2013/12/17,91
10283,2013/12/18,123
10283,2013/12/19,58
10283,2013/12/20,31
10283,2013/12/21,51
10283,2013/12/22,53
10283,2013/12/23,54
10283,2013/12/24,26
10283,2013/12/25,24
10283,2013/12/26,7
10283,2013/12/27,34
10283,2013/12/28,36
10283,2013/12/29,21
10283,2013/12/30,27
10283,2013/12/31,40
